TradeDate,Currency,Fx,OrderTime,AssetClass,Description,Isin,Buy.Sell,Quantity,TradePrice,Proceeds,ClientId,Dom,SoumisCH,SoumisEtr,NonSoumis,cliNbr
2017-01-13,EUR,1.074,20170113;085012,STK,CAP GEMINI .,FR0000125338,VTE,244,80.2,19568.8,U1427234,CH,0,21016.8912,0,2
2017-01-13,EUR,1.074,20170113;085012,STK,CAP GEMINI .,FR0000125338,ACH,244,80.2,19568.8," Interactive Brokers, Ldn",INS,0,0,21016.8912,2
2017-01-13,CHF,1,20170113;085012,STK,ROCHE HOLDING AG-GENUSSCHEIN,CH0012032048,VTE,66,237.6,15681.6,U1427234,CH,15681.6,0,0,2
2017-01-13,CHF,1,20170113;085012,STK,ROCHE HOLDING AG-GENUSSCHEIN,CH0012032048,ACH,66,237.6,15681.6," Interactive Brokers, Ldn",INS,0,0,15681.6,2
2017-01-13,EUR,1.074,20170113;085013,STK,CARREFOUR SA,FR0000120172,ACH,891,22.425016835,19980.69,U1427234,CH,0,21459.26106,0,2
2017-01-13,EUR,1.074,20170113;085013,STK,CARREFOUR SA,FR0000120172,VTE,891,22.425016835,19980.69," Interactive Brokers, Ldn",INS,0,0,21459.26106,2
2017-01-13,GBP,1.2293,20170113;085240,STK,SHIRE PLC,JE00B2QKY057,ACH,376,46.465026596,17470.85,U1427234,CH,0,21476.915905,0,2
2017-01-13,GBP,1.2293,20170113;085240,STK,SHIRE PLC,JE00B2QKY057,VTE,376,46.465026596,17470.85," Interactive Brokers, Ldn",INS,0,0,21476.915905,2
2017-01-13,EUR,1.074,20170113;085919,STK,DBX MSCI WORLD FINANCIALSETF,IE00BM67HL84,ACH,744,15.482018817,11518.622,U1427234,CH,0,12371.000028,0,2
2017-01-13,EUR,1.074,20170113;085919,STK,DBX MSCI WORLD FINANCIALSETF,IE00BM67HL84,VTE,744,15.482018817,11518.622," Interactive Brokers, Ldn",INS,0,0,12371.000028,2
2017-01-13,EUR,1.074,20170113;094227,STK,TECHNIP SA,FR0000131708,ACH,415,66.68,27672.2,U1427234,CH,0,29719.9428,0,2
2017-01-13,EUR,1.074,20170113;094227,STK,TECHNIP SA,FR0000131708,VTE,415,66.68,27672.2," Interactive Brokers, Ldn",INS,0,0,29719.9428,2
2017-01-20,EUR,1.0723,20170120,BND,5.00 % PORTUGAL TEL. 09/19 SR -DEF-,XS0462994343,VTE,1e+05,31.05,31050,162675.001,ETR,0,33294.915,0,2
2017-01-20,EUR,1.0723,20170120,BND,5.00 % PORTUGAL TEL. 09/19 SR -DEF-,XS0462994343,ACH,1e+05,31.05,31050, Pictet Lux,INS,0,0,33294.915,2
2017-02-15,CHF,1,20170215,STK,AEVIS VICTORIA,CH0012488190,ACH,100,60.668,6066.8,170312.001,INS,0,0,6066.8,2
2017-02-15,CHF,1,20170215,STK,AEVIS VICTORIA,CH0012488190,VTE,100,60.668,6066.8, Pictet Lux,INS,0,0,6066.8,2
2017-02-16,CHF,1,20170216,STK,AEVIS VICTORIA,CH0012488190,ACH,100,59.673,5967.3,170312.001,INS,0,0,5967.3,2
2017-02-16,CHF,1,20170216,STK,AEVIS VICTORIA,CH0012488190,VTE,100,59.673,5967.3, Pictet Lux,INS,0,0,5967.3,2
2017-02-28,EUR,1.0639,20170228;030429,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,VTE,141,20.036,2825.076,U1427234,CH,0,3005.5983564,0,2
2017-02-28,EUR,1.0639,20170228;030429,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,ACH,141,20.036,2825.076," Interactive Brokers, Ldn",INS,0,0,3005.5983564,2
2017-02-28,CHF,1,20170228;030430,STK,NESTLE SA-REG,CH0038863350,ACH,171,74.35,12713.85,U1427234,CH,12713.85,0,0,2
2017-02-28,CHF,1,20170228;030430,STK,NESTLE SA-REG,CH0038863350,VTE,171,74.35,12713.85," Interactive Brokers, Ldn",INS,0,0,12713.85,2
2017-02-28,EUR,1.0639,20170228;030431,STK,AIRBUS SE,NL0000235190,VTE,173,68.355213873,11825.452,U1427234,CH,0,12581.0983828,0,2
2017-02-28,EUR,1.0639,20170228;030431,STK,AIRBUS SE,NL0000235190,ACH,173,68.355213873,11825.452," Interactive Brokers, Ldn",INS,0,0,12581.0983828,2
2017-02-28,EUR,1.0639,20170228;030432,STK,BNP PARIBAS,FR0000131104,ACH,217,54.75,11880.75,U1427234,CH,0,12639.929925,0,2
2017-02-28,EUR,1.0639,20170228;030432,STK,BNP PARIBAS,FR0000131104,VTE,217,54.75,11880.75," Interactive Brokers, Ldn",INS,0,0,12639.929925,2
2017-02-28,EUR,1.0639,20170228;030432,STK,CARREFOUR SA,FR0000120172,ACH,358,22.375,8010.25,U1427234,CH,0,8522.104975,0,2
2017-02-28,EUR,1.0639,20170228;030432,STK,CARREFOUR SA,FR0000120172,VTE,358,22.375,8010.25," Interactive Brokers, Ldn",INS,0,0,8522.104975,2
2017-02-28,EUR,1.0639,20170228;030432,STK,COMPAGNIE DE SAINT-GOBAIN,FR0000125007,ACH,263,45.555,11980.965,U1427234,CH,0,12746.5486635,0,2
2017-02-28,EUR,1.0639,20170228;030432,STK,COMPAGNIE DE SAINT-GOBAIN,FR0000125007,VTE,263,45.555,11980.965," Interactive Brokers, Ldn",INS,0,0,12746.5486635,2
2017-02-28,GBP,1.2454,20170228;030433,STK,BT GROUP PLC,GB0030913577,VTE,511,3.268,1669.948,U1427234,CH,0,2079.7532392,0,2
2017-02-28,GBP,1.2454,20170228;030433,STK,BT GROUP PLC,GB0030913577,ACH,511,3.268,1669.948," Interactive Brokers, Ldn",INS,0,0,2079.7532392,2
2017-02-28,CHF,1,20170228;030434,STK,ADECCO GROUP AG-REG,CH0012138605,ACH,213,71.3,15186.9,U1427234,CH,15186.9,0,0,2
2017-02-28,CHF,1,20170228;030434,STK,ADECCO GROUP AG-REG,CH0012138605,VTE,213,71.3,15186.9," Interactive Brokers, Ldn",INS,0,0,15186.9,2
2017-02-28,EUR,1.0639,20170228;030435,STK,DASSAULT SYSTEMES SA,FR0000130650,VTE,52,76.75,3991,U1427234,CH,0,4246.0249,0,2
2017-02-28,EUR,1.0639,20170228;030435,STK,DASSAULT SYSTEMES SA,FR0000130650,ACH,52,76.75,3991," Interactive Brokers, Ldn",INS,0,0,4246.0249,2
2017-02-28,EUR,1.0639,20170228;030435,STK,EIFFAGE,FR0000130452,ACH,178,67.23,11966.94,U1427234,CH,0,12731.627466,0,2
2017-02-28,EUR,1.0639,20170228;030435,STK,EIFFAGE,FR0000130452,VTE,178,67.23,11966.94," Interactive Brokers, Ldn",INS,0,0,12731.627466,2
2017-02-28,CHF,1,20170228;030436,STK,ROCHE HOLDING AG-GENUSSCHEIN,CH0012032048,VTE,58,244,14152,U1427234,CH,14152,0,0,2
2017-02-28,CHF,1,20170228;030436,STK,ROCHE HOLDING AG-GENUSSCHEIN,CH0012032048,ACH,58,244,14152," Interactive Brokers, Ldn",INS,0,0,14152,2
2017-02-28,GBP,1.2454,20170228;030437,STK,BP PLC,GB0007980591,ACH,2253,4.5305,10207.2165,U1427234,CH,0,12712.0674291,0,2
2017-02-28,GBP,1.2454,20170228;030437,STK,BP PLC,GB0007980591,VTE,2253,4.5305,10207.2165," Interactive Brokers, Ldn",INS,0,0,12712.0674291,2
2017-02-28,EUR,1.0639,20170228;030438,STK,BAYER AG-REG,DE000BAY0017,ACH,114,103.75,11827.5,U1427234,CH,0,12583.27725,0,2
2017-02-28,EUR,1.0639,20170228;030438,STK,BAYER AG-REG,DE000BAY0017,VTE,114,103.75,11827.5," Interactive Brokers, Ldn",INS,0,0,12583.27725,2
2017-02-28,EUR,1.0639,20170228;030439,STK,SOLVAY SA,BE0003470755,ACH,108,110.15,11896.2,U1427234,CH,0,12656.36718,0,2
2017-02-28,EUR,1.0639,20170228;030439,STK,SOLVAY SA,BE0003470755,VTE,108,110.15,11896.2," Interactive Brokers, Ldn",INS,0,0,12656.36718,2
2017-02-28,EUR,1.0639,20170228;030440,STK,VOLKSWAGEN AG-PREF,DE0007664039,ACH,84,140.149,11772.516,U1427234,CH,0,12524.7797724,0,2
2017-02-28,EUR,1.0639,20170228;030440,STK,VOLKSWAGEN AG-PREF,DE0007664039,VTE,84,140.149,11772.516," Interactive Brokers, Ldn",INS,0,0,12524.7797724,2
2017-02-28,GBP,1.2454,20170228;030450,STK,SHIRE PLC,JE00B2QKY057,VTE,376,48.905,18388.28,U1427234,CH,0,22900.763912,0,2
2017-02-28,GBP,1.2454,20170228;030450,STK,SHIRE PLC,JE00B2QKY057,ACH,376,48.905,18388.28," Interactive Brokers, Ldn",INS,0,0,22900.763912,2
2017-02-28,EUR,1.0639,20170228;030504,STK,AXA SA,FR0000120628,VTE,722,22.04,15912.88,U1427234,CH,0,16929.713032,0,2
2017-02-28,EUR,1.0639,20170228;030504,STK,AXA SA,FR0000120628,ACH,722,22.04,15912.88," Interactive Brokers, Ldn",INS,0,0,16929.713032,2
2017-03-10,EUR,1.0791,20170310;081535,STK,GECINA SA,FR0010040865,ACH,52,115.8,6021.6,U1427234,CH,0,6497.90856,0,2
2017-03-10,EUR,1.0791,20170310;081535,STK,GECINA SA,FR0010040865,VTE,52,115.8,6021.6," Interactive Brokers, Ldn",INS,0,0,6497.90856,2
2017-03-10,EUR,1.0791,20170310;081535,STK,UNIBAIL-RODAMCO SE,FR0000124711,ACH,28,214.05,5993.4,U1427234,CH,0,6467.47794,0,2
2017-03-10,EUR,1.0791,20170310;081535,STK,UNIBAIL-RODAMCO SE,FR0000124711,VTE,28,214.05,5993.4," Interactive Brokers, Ldn",INS,0,0,6467.47794,2
2017-03-10,EUR,1.0791,20170310;081536,STK,DEUTSCHE WOHNEN AG-BR,DE000A0HN5C6,ACH,195,31.055,6055.725,U1427234,CH,0,6534.7328475,0,2
2017-03-10,EUR,1.0791,20170310;081536,STK,DEUTSCHE WOHNEN AG-BR,DE000A0HN5C6,VTE,195,31.055,6055.725," Interactive Brokers, Ldn",INS,0,0,6534.7328475,2
2017-03-10,EUR,1.0791,20170310;081625,STK,VONOVIA SE,DE000A1ML7J1,ACH,188,32.155053191,6045.15,U1427234,CH,0,6523.321365,0,2
2017-03-10,EUR,1.0791,20170310;081625,STK,VONOVIA SE,DE000A1ML7J1,VTE,188,32.155053191,6045.15," Interactive Brokers, Ldn",INS,0,0,6523.321365,2
2017-03-10,USD,1.011,20170310;093341,STK,ABBVIE INC,US00287Y1091,VTE,343,65.191,22360.513,U1427234,CH,0,22606.478643,0,2
2017-03-10,USD,1.011,20170310;093341,STK,ABBVIE INC,US00287Y1091,ACH,343,65.191,22360.513," Interactive Brokers, Ldn",INS,0,0,22606.478643,2
2017-03-10,USD,1.011,20170310;093341,STK,AMAZON.COM INC,US0231351067,VTE,43,855.761,36797.723,U1427234,CH,0,37202.497953,0,2
2017-03-10,USD,1.011,20170310;093341,STK,AMAZON.COM INC,US0231351067,ACH,43,855.761,36797.723," Interactive Brokers, Ldn",INS,0,0,37202.497953,2
2017-03-10,USD,1.011,20170310;093341,STK,BAXTER INTERNATIONAL INC.,US0718131099,VTE,49,52.27,2561.23,U1427234,CH,0,2589.40353,0,2
2017-03-10,USD,1.011,20170310;093341,STK,BAXTER INTERNATIONAL INC.,US0718131099,ACH,49,52.27,2561.23," Interactive Brokers, Ldn",INS,0,0,2589.40353,2
2017-03-10,USD,1.011,20170310;093341,STK,GENERAL MILLS INC,US3703341046,ACH,40,60.929,2437.16,U1427234,CH,0,2463.96876,0,2
2017-03-10,USD,1.011,20170310;093341,STK,GENERAL MILLS INC,US3703341046,VTE,40,60.929,2437.16," Interactive Brokers, Ldn",INS,0,0,2463.96876,2
2017-03-10,USD,1.011,20170310;093341,STK,GILEAD SCIENCES INC,US3755581036,ACH,266,68.249398496,18154.34,U1427234,CH,0,18354.03774,0,2
2017-03-10,USD,1.011,20170310;093341,STK,GILEAD SCIENCES INC,US3755581036,VTE,266,68.249398496,18154.34," Interactive Brokers, Ldn",INS,0,0,18354.03774,2
2017-03-10,USD,1.011,20170310;093341,STK,INTEL CORP,US4581401001,VTE,716,36.201382682,25920.19,U1427234,CH,0,26205.31209,0,2
2017-03-10,USD,1.011,20170310;093341,STK,INTEL CORP,US4581401001,ACH,716,36.201382682,25920.19," Interactive Brokers, Ldn",INS,0,0,26205.31209,2
2017-03-10,USD,1.011,20170310;093341,STK,KLA-TENCOR CORP,US4824801009,VTE,356,92.740561798,33015.64,U1427234,CH,0,33378.81204,0,2
2017-03-10,USD,1.011,20170310;093341,STK,KLA-TENCOR CORP,US4824801009,ACH,356,92.740561798,33015.64," Interactive Brokers, Ldn",INS,0,0,33378.81204,2
2017-03-10,USD,1.011,20170310;093341,STK,MERCK & CO INC,US58933Y1055,VTE,183,65.900601093,12059.81,U1427234,CH,0,12192.46791,0,2
2017-03-10,USD,1.011,20170310;093341,STK,MERCK & CO INC,US58933Y1055,ACH,183,65.900601093,12059.81," Interactive Brokers, Ldn",INS,0,0,12192.46791,2
2017-03-10,USD,1.011,20170310;093341,STK,MICHAEL KORS HOLDINGS LTD,VGG607541015,ACH,501,36.763213573,18418.37,U1427234,CH,0,18620.97207,0,2
2017-03-10,USD,1.011,20170310;093341,STK,MICHAEL KORS HOLDINGS LTD,VGG607541015,VTE,501,36.763213573,18418.37," Interactive Brokers, Ldn",INS,0,0,18620.97207,2
2017-03-10,USD,1.011,20170310;093341,STK,SPDR S&P 500 ETF TRUST,US78462F1030,ACH,384,237.86,91338.24,U1427234,CH,0,92342.96064,0,2
2017-03-10,USD,1.011,20170310;093341,STK,SPDR S&P 500 ETF TRUST,US78462F1030,VTE,384,237.86,91338.24," Interactive Brokers, Ldn",INS,0,0,92342.96064,2
2017-03-10,USD,1.011,20170310;093347,STK,QUALCOMM INC,US7475251036,VTE,475,58.38,27730.5,U1427234,CH,0,28035.5355,0,2
2017-03-10,USD,1.011,20170310;093347,STK,QUALCOMM INC,US7475251036,ACH,475,58.38,27730.5," Interactive Brokers, Ldn",INS,0,0,28035.5355,2
2017-03-10,USD,1.011,20170310;093352,STK,SEAGATE TECHNOLOGY,IE00B58JVZ52,VTE,1031,47.05,48508.55,U1427234,CH,0,49042.14405,0,2
2017-03-10,USD,1.011,20170310;093352,STK,SEAGATE TECHNOLOGY,IE00B58JVZ52,ACH,1031,47.05,48508.55," Interactive Brokers, Ldn",INS,0,0,49042.14405,2
2017-03-10,USD,1.011,20170310;093409,STK,ENSCO PLC-CL A,GB00B4VLR192,ACH,2078,8.719682387,18119.5,U1427234,CH,0,18318.8145,0,2
2017-03-10,USD,1.011,20170310;093409,STK,ENSCO PLC-CL A,GB00B4VLR192,VTE,2078,8.719682387,18119.5," Interactive Brokers, Ldn",INS,0,0,18318.8145,2
2017-05-18,EUR,1.088,20170518,BND,4.371 % RALLYE 17/23 SR,FR0013257557,ACH,1e+05,99.2,99200,162675.001,ETR,0,107929.6,0,2
2017-05-18,EUR,1.088,20170518,BND,4.371 % RALLYE 17/23 SR,FR0013257557,VTE,1e+05,99.2,99200, Pictet Lux,INS,0,0,107929.6,2
2017-05-23,EUR,1.0915,20170523,FND,MUZINICH-SHORT DURAT.H/Y A HEDG.EUR,IE00B5BHGW80,REMB,825.423,122.37,101007.01,170312.001,INS,0,0,110249.151415,2
2017-05-23,EUR,1.0915,20170523,FND,MUZINICH-SHORT DURAT.H/Y A HEDG.EUR,IE00B5BHGW80,ACH,825.423,122.37,101007.01, Pictet Lux,INS,0,0,110249.151415,2
2017-05-23,EUR,1.0915,20170523,FND,TWENTY FIRST-SHANTI INDIASEAN B EUR,LU1373289336,SOUS,1108.89,90.18,99999.7,301335.001,INS,0,0,109149.67255,2
2017-05-23,EUR,1.0915,20170523,FND,TWENTY FIRST-SHANTI INDIASEAN B EUR,LU1373289336,VTE,1108.89,90.18,99999.7, Pictet Lux,INS,0,0,109149.67255,2
2017-05-24,EUR,1.0917,20170524,FND,ID FRANCE SMIDCAPS I EUR-ACC-4DEC-,FR0011381235,REMB,1040.2196,304.23,316466.01,301335.001,INS,0,0,345485.943117,2
2017-05-24,EUR,1.0917,20170524,FND,ID FRANCE SMIDCAPS I EUR-ACC-4DEC-,FR0011381235,ACH,1040.2196,304.23,316466.01, Pictet Lux,INS,0,0,345485.943117,2
2017-05-24,GBP,1.2626,20170524;031047,STK,EASYJET PLC,GB00B7KR2P84,VTE,1227,13.06,16024.62,U1427234,CH,0,20232.685212,0,2
2017-05-24,GBP,1.2626,20170524;031047,STK,EASYJET PLC,GB00B7KR2P84,ACH,1227,13.06,16024.62," Interactive Brokers, Ldn",INS,0,0,20232.685212,2
2017-05-24,CHF,1,20170524;031048,STK,ADECCO GROUP AG-REG,CH0012138605,VTE,167,73.45,12266.15,U1427234,CH,12266.15,0,0,2
2017-05-24,CHF,1,20170524;031048,STK,ADECCO GROUP AG-REG,CH0012138605,ACH,167,73.45,12266.15," Interactive Brokers, Ldn",INS,0,0,12266.15,2
2017-05-24,CHF,1,20170524;031049,STK,NESTLE SA-REG,CH0038863350,VTE,56,82.35,4611.6,U1427234,CH,4611.6,0,0,2
2017-05-24,CHF,1,20170524;031049,STK,NESTLE SA-REG,CH0038863350,ACH,56,82.35,4611.6," Interactive Brokers, Ldn",INS,0,0,4611.6,2
2017-05-24,EUR,1.0917,20170524;031050,STK,CARREFOUR SA,FR0000120172,VTE,491,22.817,11203.147,U1427234,CH,0,12230.4755799,0,2
2017-05-24,EUR,1.0917,20170524;031050,STK,CARREFOUR SA,FR0000120172,ACH,491,22.817,11203.147," Interactive Brokers, Ldn",INS,0,0,12230.4755799,2
2017-05-24,EUR,1.0917,20170524;031050,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,VTE,525,20.133,10569.825,U1427234,CH,0,11539.0779525,0,2
2017-05-24,EUR,1.0917,20170524;031050,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,ACH,525,20.133,10569.825," Interactive Brokers, Ldn",INS,0,0,11539.0779525,2
2017-05-24,EUR,1.0917,20170524;031050,STK,SIEMENS AG-REG,DE0007236101,ACH,102,126.926,12946.452,U1427234,CH,0,14133.6416484,0,2
2017-05-24,EUR,1.0917,20170524;031050,STK,SIEMENS AG-REG,DE0007236101,VTE,102,126.926,12946.452," Interactive Brokers, Ldn",INS,0,0,14133.6416484,2
2017-05-24,EUR,1.0917,20170524;031051,STK,BASF SE,DE000BASF111,ACH,202,85.279,17226.358,U1427234,CH,0,18806.0150286,0,2
2017-05-24,EUR,1.0917,20170524;031051,STK,BASF SE,DE000BASF111,VTE,202,85.279,17226.358," Interactive Brokers, Ldn",INS,0,0,18806.0150286,2
2017-05-24,EUR,1.0917,20170524;031051,STK,SOLVAY SA,BE0003470755,ACH,38,117.926,4481.188,U1427234,CH,0,4892.1129396,0,2
2017-05-24,EUR,1.0917,20170524;031051,STK,SOLVAY SA,BE0003470755,VTE,38,117.926,4481.188," Interactive Brokers, Ldn",INS,0,0,4892.1129396,2
2017-05-24,EUR,1.0917,20170524;031051,STK,UNIBAIL-RODAMCO SE,FR0000124711,ACH,28,230.45,6452.6,U1427234,CH,0,7044.30342,0,2
2017-05-24,EUR,1.0917,20170524;031051,STK,UNIBAIL-RODAMCO SE,FR0000124711,VTE,28,230.45,6452.6," Interactive Brokers, Ldn",INS,0,0,7044.30342,2
2017-05-24,EUR,1.0917,20170524;031605,STK,ASML HOLDING NV,NL0010273215,ACH,144,119.645,17228.88,U1427234,CH,0,18808.768296,0,2
2017-05-24,EUR,1.0917,20170524;031605,STK,ASML HOLDING NV,NL0010273215,VTE,144,119.645,17228.88," Interactive Brokers, Ldn",INS,0,0,18808.768296,2
2017-05-24,USD,0.97311,20170524;100902,STK,GENERAL MILLS INC,US3703341046,ACH,143,56.769440559,8118.03,U1427234,CH,0,7899.7361733,0,2
2017-05-24,USD,0.97311,20170524;100902,STK,GENERAL MILLS INC,US3703341046,VTE,143,56.769440559,8118.03," Interactive Brokers, Ldn",INS,0,0,7899.7361733,2
2017-05-24,USD,0.97311,20170524;100903,STK,CISCO SYSTEMS INC,US17275R1023,ACH,799,31.609724656,25256.17,U1427234,CH,0,24577.0315887,0,2
2017-05-24,USD,0.97311,20170524;100903,STK,CISCO SYSTEMS INC,US17275R1023,VTE,799,31.609724656,25256.17," Interactive Brokers, Ldn",INS,0,0,24577.0315887,2
2017-05-24,USD,0.97311,20170524;100903,STK,PFIZER INC,US7170811035,ACH,262,32.147831298,8422.7318,U1427234,CH,0,8196.244541898,0,2
2017-05-24,USD,0.97311,20170524;100903,STK,PFIZER INC,US7170811035,VTE,262,32.147831298,8422.7318," Interactive Brokers, Ldn",INS,0,0,8196.244541898,2
2017-05-24,USD,0.97311,20170524;100904,STK,ELI LILLY & CO,US5324571083,ACH,202,78.089427723,15774.0644,U1427234,CH,0,15349.899808284,0,2
2017-05-24,USD,0.97311,20170524;100904,STK,ELI LILLY & CO,US5324571083,VTE,202,78.089427723,15774.0644," Interactive Brokers, Ldn",INS,0,0,15349.899808284,2
2017-05-24,USD,0.97311,20170524;100904,STK,GENERAL ELECTRIC CO,US3696041033,ACH,554,28.425,15747.45,U1427234,CH,0,15324.0010695,0,2
2017-05-24,USD,0.97311,20170524;100904,STK,GENERAL ELECTRIC CO,US3696041033,VTE,554,28.425,15747.45," Interactive Brokers, Ldn",INS,0,0,15324.0010695,2
2017-05-24,USD,0.97311,20170524;100904,STK,GILEAD SCIENCES INC,US3755581036,ACH,125,64.5197696,8064.9712,U1427234,CH,0,7848.104124432,0,2
2017-05-24,USD,0.97311,20170524;100904,STK,GILEAD SCIENCES INC,US3755581036,VTE,125,64.5197696,8064.9712," Interactive Brokers, Ldn",INS,0,0,7848.104124432,2
2017-05-24,USD,0.97311,20170524;100905,STK,KLA-TENCOR CORP,US4824801009,VTE,180,103.050611111,18549.11,U1427234,CH,0,18050.3244321,0,2
2017-05-24,USD,0.97311,20170524;100905,STK,KLA-TENCOR CORP,US4824801009,ACH,180,103.050611111,18549.11," Interactive Brokers, Ldn",INS,0,0,18050.3244321,2
2017-05-24,USD,0.97311,20170524;100905,STK,LAM RESEARCH CORP,US5128071082,VTE,64,153.2311,9806.7904,U1427234,CH,0,9543.085806144,0,2
2017-05-24,USD,0.97311,20170524;100905,STK,LAM RESEARCH CORP,US5128071082,ACH,64,153.2311,9806.7904," Interactive Brokers, Ldn",INS,0,0,9543.085806144,2
2017-05-24,USD,0.97311,20170524;100906,STK,CORNING INC,US2193501051,VTE,536,29.180951493,15640.99,U1427234,CH,0,15220.4037789,0,2
2017-05-24,USD,0.97311,20170524;100906,STK,CORNING INC,US2193501051,ACH,536,29.180951493,15640.99," Interactive Brokers, Ldn",INS,0,0,15220.4037789,2
2017-05-24,USD,0.97311,20170524;100906,STK,DARDEN RESTAURANTS INC,US2371941053,VTE,189,86.927936508,16429.38,U1427234,CH,0,15987.5939718,0,2
